movie_id,original_title,primary_title,start_year,averagerating,numvotes,id,release_date,movie_title,production_budget,domestic_gross,worldwide_gross,gross_earnings
tt2407380,Test,Test,2013,6.2,1373,89,"Jun 6, 2014",Test,,,,
tt2409300,Killers,Killers,2014,6.5,4472,54,"Jun 4, 2010",Killers,,,,
tt2411684,The Campaign,The Campaign,2013,6.9,14,18,"Aug 10, 2012",The Campaign,,,,
tt2414822,The Perfect Wave,The Perfect Wave,2014,4.8,1015,65,"Jul 11, 2014",The Perfect Wave,,,,
tt2421956,Butterfly Girl,Butterfly Girl,2014,8.6,43,45,"Feb 27, 2015",Butterfly Girl,,,,
tt2425486,Gloria,Gloria,2013,6.8,7640,91,"Jan 22, 1999",Gloria,,,,
tt2428672,Midway,Midway,2013,7.3,43,53,"Nov 8, 2019",Midway,,,,
tt2429086,Hero,Hero,2012,3.8,200,63,"Oct 2, 1992",Hero,,,,
tt2431286,Philomena,Philomena,2013,7.6,88704,65,"Nov 22, 2013",Philomena,,,,
tt2436386,Project Almanac,Project Almanac,2015,6.4,71500,84,"Jan 30, 2015",Project Almanac,,,,
tt2443822,The Boy,The Boy,2015,5.4,4251,68,"Jan 22, 2016",The Boy,,,,
tt2446042,Taken 3,Taken 3,2014,6.0,165072,18,"Jan 9, 2015",Taken 3,,,,
tt2446502,Zombie Hunter,Zombie Hunter,2013,3.5,2372,16,"Oct 8, 2013",Zombie Hunter,,,,
tt2446980,Joy,Joy,2015,6.6,118086,88,"Dec 25, 2015",Joy,,,,
tt2447982,Abduction,Abduction,2011,5.2,10,96,"Sep 23, 2011",Abduction,,,,
tt2452042,The Peanuts Movie,The Peanuts Movie,2015,7.1,39149,7,"Nov 6, 2015",The Peanuts Movie,,,,
tt2460506,Mi America,Mi America,2015,6.5,54,81,"Oct 16, 2016",Mi America,,,,
tt2465146,And So It Goes,And So It Goes,2014,5.8,11597,14,"Jul 25, 2014",And So It Goes,,,,
tt2466604,Sky High,Sky High,2012,7.4,10,47,"Jul 29, 2005",Sky High,,,,
tt2467046,Left Behind,Left Behind,2014,3.1,33515,63,"Feb 2, 2001",Left Behind,,,,
tt2467046,Left Behind,Left Behind,2014,3.1,33515,57,"Oct 3, 2014",Left Behind,,,,
tt2467370,Split Second,Split Second,2012,8.1,11,32,"May 1, 1992",Split Second,,,,
tt2469216,Her Cry: La Llorona Investigation,Her Cry: La Llorona Investigation,2013,3.7,70,35,"Oct 25, 2013",Her Cry: La Llorona Investigation,,,,
tt2473510,Paranormal Activity: The Ghost Dimension,Paranormal Activity: The Ghost Dimension,2015,4.6,22361,7,"Oct 23, 2015",Paranormal Activity: The Ghost Dimension,,,,
tt2473602,Get on Up,Get on Up,2014,6.9,19024,35,"Aug 1, 2014",Get on Up,,,,
tt2473682,Paranormal Activity: The Marked Ones,Paranormal Activity: The Marked Ones,2014,5.0,37147,70,"Jan 3, 2014",Paranormal Activity: The Marked Ones,,,,
tt2473794,Mr. Turner,Mr. Turner,2014,6.8,22661,18,"Dec 19, 2014",Mr. Turner,,,,
tt2474024,The Last Five Years,The Last Five Years,2014,5.9,8735,51,"Feb 13, 2015",The Last Five Years,,,,
tt2477178,Hitch,Hitch,2012,7.4,8,85,"Feb 11, 2005",Hitch,,,,
tt2479478,The Ridiculous 6,The Ridiculous 6,2015,4.8,38694,52,"Dec 11, 2015",The Ridiculous 6,,,,
tt2479800,Palo Alto,Palo Alto,2013,6.2,25402,58,"May 9, 2014",Palo Alto,,,,
tt2494362,Bone Tomahawk,Bone Tomahawk,2015,7.1,70298,77,"Oct 23, 2015",Bone Tomahawk,,,,
tt2494384,Aloft,Aloft,2014,5.3,3001,33,"May 22, 2015",Aloft,,,,
tt2495766,Titanic,Titanic,2012,6.2,20,43,"Dec 19, 1997",Titanic,,,,
tt2495778,Nerve,Nerve,2013,4.6,118,43,"Jul 27, 2016",Nerve,,,,
tt2496400,Ten,Ten,2014,5.4,623,51,"Apr 21, 2015",Ten,,,,
tt2503358,Speak No Evil,Speak No Evil,2013,3.6,534,62,"Dec 31, 2013",Speak No Evil,,,,
tt2503944,Burnt,Burnt,2015,6.6,95988,27,"Oct 30, 2015",Burnt,,,,
tt2503954,Broken Horses,Broken Horses,2015,5.7,1957,62,"Sep 1, 2015",Broken Horses,,,,
tt2504404,Wolf,Wolf,2013,7.3,3245,18,"Jun 17, 1994",Wolf,,,,
tt2505294,Ask Me Anything,Ask Me Anything,2014,6.1,10680,33,"Mar 3, 2015",Ask Me Anything,,,,
tt2510028,Frontera,Frontera,2014,6.6,6861,63,"Sep 5, 2014",Frontera,,,,
tt2510506,Dragonfly,Dragonfly,2015,6.3,40,28,"Feb 22, 2002",Dragonfly,,,,
tt2510894,Hotel Transylvania 2,Hotel Transylvania 2,2015,6.7,92905,42,"Sep 25, 2015",Hotel Transylvania 2,,,,
tt2515030,Escobar: Paradise Lost,Escobar: Paradise Lost,2014,6.5,19419,12,"Jun 26, 2015",Escobar: Paradise Lost,,,,
tt2515034,The Gunman,The Gunman,2015,5.8,36053,15,"Mar 20, 2015",The Gunman,,,,
tt2516968,Step Up,Step Up,2012,7.7,59,54,"Aug 11, 2006",Step Up,,,,
tt2519480,Benji,Benji,2012,7.4,101,30,"Nov 15, 1974",Benji,,,,
tt2522328,Shutter,Shutter,2012,7.7,943,79,"Mar 21, 2008",Shutter,,,,
tt2529924,The Strangers,The Strangers,2012,6.0,35,73,"May 30, 2008",The Strangers,,,,
tt2531344,Blockers,Blockers,2018,6.2,57142,60,"Apr 6, 2018",Blockers,,,,
tt2533492,The Interview,Courting a Killer,2013,5.0,58,33,"Feb 6, 2014",The Interview,,,,
tt2543164,Arrival,Arrival,2016,7.9,515483,34,"Nov 11, 2016",Arrival,,,,
tt2543472,Wonder,Wonder,2017,8.0,111632,95,"Nov 17, 2017",Wonder,,,,
tt2545384,Home,Home,2016,3.9,303,44,"Mar 27, 2015",Home,,,,
tt2545384,Home,Home,2016,3.9,303,56,"Jun 5, 2009",Home,,,,
tt2545384,Home,Home,2016,3.9,303,60,"Apr 23, 2009",Home,,,,
tt2547584,The Light Between Oceans,The Light Between Oceans,2016,7.2,46247,34,"Sep 2, 2016",The Light Between Oceans,,,,
tt2548096,The Queen,The Queen,2012,6.7,127,16,"Sep 30, 2006",The Queen,,,,
tt2549398,Equilibrium,Equilibrium,2012,5.7,13,89,"Dec 6, 2002",Equilibrium,,,,
tt2554274,Crimson Peak,Crimson Peak,2015,6.5,119287,33,"Oct 16, 2015",Crimson Peak,,,,
tt2554700,Plastic,Plastic,2012,2.5,54,39,"Sep 26, 2014",Plastic,,,,
tt2555736,The Second Best Exotic Marigold Hotel,The Second Best Exotic Marigold Hotel,2015,6.6,28931,73,"Mar 6, 2015",The Second Best Exotic Marigold Hotel,,,,
tt2556874,Plastic,Plastic,2014,6.0,7234,39,"Sep 26, 2014",Plastic,,,,
tt2557478,Pacific Rim: Uprising,Pacific Rim: Uprising,2018,5.6,89462,50,"Mar 23, 2018",Pacific Rim: Uprising,,,,
tt2559658,Give Me Shelter,Give Me Shelter,2014,7.6,56,1,"Feb 24, 2015",Give Me Shelter,,,,
tt2560702,Ballerina,Ballerina,2012,7.5,13,47,"Aug 25, 2017",Ballerina,,,,
tt2561572,Get Hard,Get Hard,2015,6.0,111187,97,"Mar 27, 2015",Get Hard,,,,
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Birdman or (The Unexpected Virtue of Ignorance),2014,7.7,519417,86,"Oct 17, 2014",Birdman or (The Unexpected Virtue of Ignorance),,,,
tt2567026,Alice Through the Looking Glass,Alice Through the Looking Glass,2016,6.2,79951,26,"May 27, 2016",Alice Through the Looking Glass,,,,
tt2568862,Going in Style,Going in Style,2017,6.6,66418,40,"Apr 7, 2017",Going in Style,,,,
tt2577172,Girlhouse,Girl House,2014,5.5,7184,14,"Feb 13, 2015",Girlhouse,,,,
tt2582426,Julia,Julia,2014,4.6,1523,84,"May 8, 2009",Julia,,,,
tt2582496,Me and Earl and the Dying Girl,Me and Earl and the Dying Girl,2015,7.8,112627,100,"Jun 12, 2015",Me and Earl and the Dying Girl,,,,
tt2582500,Shut In,Shut In,2016,4.7,11030,50,"Nov 11, 2016",Shut In,,,,
tt2582782,Hell or High Water,Hell or High Water,2016,7.6,176469,77,"Aug 12, 2016",Hell or High Water,,,,
tt2582802,Whiplash,Whiplash,2014,8.5,616916,43,"Oct 10, 2014",Whiplash,,,,
tt2582846,The Fault in Our Stars,The Fault in Our Stars,2014,7.7,315135,43,"Jun 6, 2014",The Fault in Our Stars,,,,
tt2584018,Freedom,Freedom,2014,6.2,1371,69,"Jun 5, 2015",Freedom,,,,
tt2592614,Resident Evil: The Final Chapter,Resident Evil: The Final Chapter,2016,5.6,74979,84,"Jan 27, 2017",Resident Evil: The Final Chapter,,,,
tt2597242,Home,At the Devil's Door,2014,4.8,6536,44,"Mar 27, 2015",Home,,,,
tt2597242,Home,At the Devil's Door,2014,4.8,6536,56,"Jun 5, 2009",Home,,,,
tt2597242,Home,At the Devil's Door,2014,4.8,6536,60,"Apr 23, 2009",Home,,,,
tt2608638,Inside Out,Inside Out,2013,7.5,60,98,"Jun 19, 2015",Inside Out,,,,
tt2609912,Kevin Hart: Let Me Explain,Kevin Hart: Let Me Explain,2013,6.8,7880,14,"Jul 3, 2013",Kevin Hart: Let Me Explain,,,,
tt2611518,Lights Out,Lights Out,2013,8.6,22,55,"Jul 22, 2016",Lights Out,,,,
tt2614250,Rio,Rio,2012,8.3,14,46,"Apr 15, 2011",Rio,,,,
tt2616818,Graduation Day,Graduation Day,2015,5.0,52,69,"May 1, 1981",Graduation Day,,,,
tt2618368,Gloria,Gloria,2014,6.5,975,91,"Jan 22, 1999",Gloria,,,,
tt2622294,Bleeding Hearts,Bleeding Hearts,2015,3.4,123,87,"Feb 3, 2015",Bleeding Hearts,,,,
tt2623734,Deadline,Deadline,2016,8.5,15,29,"Dec 31, 2009",Deadline,,,,
tt2627798,The Last Station,The Last Station,2011,3.8,6,25,"Jan 15, 2010",The Last Station,,,,
tt2634438,Panic,Panic,2014,6.1,55,57,"Dec 1, 2000",Panic,,,,
tt2637276,Ted 2,Ted 2,2015,6.3,165843,55,"Jun 26, 2015",Ted 2,,,,
tt2637294,Hot Tub Time Machine 2,Hot Tub Time Machine 2,2015,5.1,34444,7,"Feb 20, 2015",Hot Tub Time Machine 2,,,,
tt2638024,The Brain That Sings,The Brain That Sings,2013,7.9,19,71,"Aug 11, 2015",The Brain That Sings,,,,
tt2638144,Ben-Hur,Ben-Hur,2016,5.7,37975,23,"Aug 19, 2016",Ben-Hur,,,,
tt2638144,Ben-Hur,Ben-Hur,2016,5.7,37975,8,"Nov 18, 1959",Ben-Hur,,,,
tt2640460,Kurmanjan datka,Queen of the Mountains,2014,8.3,3239,27,"Dec 31, 2014",Kurmanjan datka,,,,
tt2645670,Independence Daysaster,Independence Daysaster,2013,3.4,974,32,"Dec 31, 2013",Independence Daysaster,,,,
tt2649554,Midnight Special,Midnight Special,2016,6.6,67921,35,"Mar 18, 2016",Midnight Special,,,,
tt2650286,Sultan,Sultan,2012,4.5,56,100,"Jul 6, 2016",Sultan,,,,
tt2651158,Much Ado About Nothing,Much Ado About Nothing,2012,7.7,94,82,"May 7, 1993",Much Ado About Nothing,,,,
tt2654360,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,2012,7.1,882,52,"Apr 17, 2013",Deceptive Practice: The Mysteries and Mentors of Ricky Jay,,,,
tt2655734,Bang Bang Baby,Bang Bang Baby,2014,5.0,469,21,"Dec 31, 2014",Bang Bang Baby,,,,
tt2657944,Frontera,Frontera,2013,6.3,12,63,"Sep 5, 2014",Frontera,,,,
tt2658126,Commando,Commando,2013,6.1,3839,69,"Oct 4, 1985",Commando,,,,
tt2660118,Split,Split,2016,2.9,557,50,"Jan 20, 2017",Split,,,,
tt2660888,Star Trek Beyond,Star Trek Beyond,2016,7.1,209844,79,"Jul 22, 2016",Star Trek Beyond,,,,
tt2667960,Miss Julie,Miss Julie,2014,5.5,4598,33,"May 5, 2015",Miss Julie,,,,
tt2668120,Bambi,Bambi,2013,7.0,101,47,"Aug 13, 1942",Bambi,,,,
tt2670524,Youth,Youth,2013,6.1,327,99,"Dec 4, 2015",Youth,,,,
tt2671706,Fences,Fences,2016,7.2,86749,37,"Dec 16, 2016",Fences,,,,
tt2674426,Me Before You,Me Before You,2016,7.4,174567,20,"Jun 3, 2016",Me Before You,,,,
tt2674454,Churchill,Churchill,2017,6.3,12047,91,"Jun 2, 2017",Churchill,,,,
tt2679042,Hitman: Agent 47,Hitman: Agent 47,2015,5.7,80510,8,"Aug 21, 2015",Hitman: Agent 47,,,,
tt2690138,The D Train,The D Train,2015,5.0,10066,34,"May 8, 2015",The D Train,,,,
tt2692250,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,2014,6.2,93103,60,"Dec 19, 2014",Night at the Museum: Secret of the Tomb,,,,
tt2692904,Locke,Locke,2013,7.1,120703,37,"Apr 25, 2014",Locke,,,,
tt2693114,Amnesiac,Amnesiac,2013,2.3,104,72,"Aug 14, 2015",Amnesiac,,,,
tt2701772,Kingdom Come,Kingdom Come,2014,4.4,1098,6,"Apr 11, 2001",Kingdom Come,,,,
tt2702724,The Boss,The Boss,2016,5.4,39096,17,"Apr 8, 2016",The Boss,,,,
tt2704210,All You Need Is Love,All You Need Is Love,2014,6.8,9,59,"Oct 31, 2014",All You Need Is Love,,,,
tt2704752,Above and Beyond,Above and Beyond,2014,7.7,506,38,"Jan 30, 2015",Above and Beyond,,,,
tt2704998,Game Night,Game Night,2018,7.0,163279,94,"Feb 23, 2018",Game Night,,,,
tt2709768,The Secret Life of Pets,The Secret Life of Pets,2016,6.5,161997,26,"Jul 8, 2016",The Secret Life of Pets,,,,
tt2713180,Fury,Fury,2014,7.6,381993,68,"Oct 17, 2014",Fury,,,,
tt2717822,Blackhat,Blackhat,2015,5.4,48427,47,"Jan 16, 2015",Blackhat,,,,
tt2718492,Ida,Ida,2013,7.4,46819,3,"May 2, 2014",Ida,,,,
tt2719848,Everest,Everest,2015,7.1,181133,3,"Sep 18, 2015",Everest,,,,
tt2720826,Birth of the Dragon,Birth of the Dragon,2016,5.4,6090,34,"Aug 25, 2017",Birth of the Dragon,,,,
tt2722786,Jungle Shuffle,Jungle Shuffle,2014,4.8,223,40,"Mar 10, 2015",Jungle Shuffle,,,,
tt2723176,Hide and Seek,Amorous,2014,4.6,825,96,"Jan 28, 2005",Hide and Seek,,,,
tt2723576,The Sleepwalker,The Sleepwalker,2014,4.9,632,2,"Nov 21, 2014",The Sleepwalker,,,,
tt2726560,The Longest Ride,The Longest Ride,2015,7.1,70327,61,"Apr 10, 2015",The Longest Ride,,,,
tt2737304,Bird Box,Bird Box,2018,6.6,218063,17,"Dec 13, 2018",Bird Box,,,,
tt2739338,The Christmas Candle,The Christmas Candle,2013,6.2,1538,45,"Nov 15, 2013",The Christmas Candle,,,,
tt2752688,Rosewater,Rosewater,2014,6.6,9836,74,"Nov 14, 2014",Rosewater,,,,
tt2752758,Devil's Due,Devil's Due,2014,4.1,15502,14,"Jan 17, 2014",Devil's Due,,,,
tt2752772,Sinister 2,Sinister 2,2015,5.3,41782,91,"Aug 21, 2015",Sinister 2,,,,
tt2758408,All or Nothing,All or Nothing,2013,8.2,22,14,"Oct 25, 2002",All or Nothing,,,,
tt2759066,Dutch Kills,Dutch Kills,2015,5.1,82,52,"Dec 1, 2015",Dutch Kills,,,,
tt2762738,Truth or Dare,Truth or Dare,2013,4.8,554,91,"Apr 13, 2018",Truth or Dare,,,,
tt2768766,Faith Connections,Faith Connections,2013,7.1,149,27,"Sep 12, 2014",Faith Connections,,,,
tt2771200,Beauty and the Beast,Beauty and the Beast,2017,7.2,238325,35,"Mar 17, 2017",Beauty and the Beast,,,,
tt2771200,Beauty and the Beast,Beauty and the Beast,2017,7.2,238325,86,"Nov 13, 1991",Beauty and the Beast,,,,
tt2771372,Veronica Mars,Veronica Mars,2014,6.8,46751,63,"Mar 14, 2014",Veronica Mars,,,,
tt2776878,Thank You for Your Service,Thank You for Your Service,2017,6.5,10006,48,"Oct 27, 2017",Thank You for Your Service,,,,
tt2780192,Radio,Radio,2013,3.8,9,58,"Oct 24, 2003",Radio,,,,
tt2782686,Exeter,Exeter,2014,5.7,61,49,"Sep 1, 2015",Exeter,,,,
tt2784678,Top Five,Top Five,2014,6.4,24744,80,"Dec 12, 2014",Top Five,,,,
tt2786278,Amen,Amen,2013,7.8,2446,25,"Jan 24, 2003",Amen,,,,
tt2786328,The Circle,The Circle,2013,7.6,8,4,"Apr 28, 2017",The Circle,,,,
tt2788710,The Interview,The Interview,2014,6.5,286341,33,"Feb 6, 2014",The Interview,,,,
tt2796678,The Opposite Sex,The Opposite Sex,2014,4.6,821,48,"Jan 20, 2015",The Opposite Sex,,,,
tt2797642,The Night Visitor,The Night Visitor,2013,4.8,95,98,"Nov 10, 2015",The Night Visitor,,,,
tt2798920,Annihilation,Annihilation,2018,6.9,228664,32,"Feb 23, 2018",Annihilation,,,,
tt2801746,Hawaii,Hawaii,2013,7.3,3753,38,"Oct 10, 1966",Hawaii,,,,
tt2802144,Kingsman: The Secret Service,Kingsman: The Secret Service,2014,7.7,544510,29,"Feb 13, 2015",Kingsman: The Secret Service,,,,
tt2802196,Witness,Witness,2012,5.3,12,53,"Feb 8, 1985",Witness,,,,
tt2805976,Doomsday,Doomsday,2015,3.8,146,79,"Mar 14, 2008",Doomsday,,,,
tt2806500,All or Nothing,All or Nothing,2014,7.7,41,14,"Oct 25, 2002",All or Nothing,,,,
tt2814362,United Passions,United Passions,2014,2.1,3878,6,"Jun 5, 2015",United Passions,,,,
tt2822672,Rock Dog,Rock Dog,2016,5.9,3991,47,"Feb 24, 2017",Rock Dog,,,,
tt2823054,Mike and Dave Need Wedding Dates,Mike and Dave Need Wedding Dates,2016,6.0,74849,73,"Jul 8, 2016",Mike and Dave Need Wedding Dates,,,,
tt2825768,The Outrageous Sophie Tucker,The Outrageous Sophie Tucker,2014,7.3,60,77,"Jul 24, 2015",The Outrageous Sophie Tucker,,,,
tt2828996,A Haunted House 2,A Haunted House 2,2014,4.7,18085,89,"Apr 18, 2014",A Haunted House 2,,,,
tt2837194,Rebound,Rebound,2014,4.2,259,10,"Jul 1, 2005",Rebound,,,,
tt2837336,Amnesiac,Amnesiac,2014,4.3,3129,72,"Aug 14, 2015",Amnesiac,,,,
tt2843832,The Gambler,The Gambler,2013,7.6,14,25,"Dec 10, 2014",The Gambler,,,,
tt2843832,The Gambler,The Gambler,2013,7.6,14,50,"Aug 4, 1999",The Gambler,,,,
tt2848292,Pitch Perfect 2,Pitch Perfect 2,2015,6.4,130692,14,"May 15, 2015",Pitch Perfect 2,,,,
tt2852376,Heli,Heli,2013,6.8,4379,100,"Dec 31, 2013",Heli,,,,
tt2854926,Tag,Tag,2018,6.5,85186,50,"Jun 15, 2018",Tag,,,,
tt2855236,Big Fish,Big Fish,2012,4.0,32,17,"Dec 10, 2003",Big Fish,,,,
tt2866774,Romeo Is Bleeding,Romeo Is Bleeding,2015,8.1,84,72,"Feb 4, 1994",Romeo Is Bleeding,,,,
tt2866824,Tiger Orange,Tiger Orange,2014,6.6,1053,99,"Jul 7, 2015",Tiger Orange,,,,
tt2869728,Ride Along 2,Ride Along 2,2016,5.9,48688,95,"Jan 15, 2016",Ride Along 2,,,,
tt2870612,"As Above, So Below","As Above, So Below",2014,6.2,66892,84,"Aug 29, 2014","As Above, So Below",,,,
tt2870708,Wish I Was Here,Wish I Was Here,2014,6.7,34907,61,"Jul 18, 2014",Wish I Was Here,,,,
tt2872718,Nightcrawler,Nightcrawler,2014,7.9,404476,34,"Oct 31, 2014",Nightcrawler,,,,
tt2872724,Out of the Dark,Out of the Dark,2014,4.8,3691,56,"Dec 31, 1989",Out of the Dark,,,,
tt2872732,Lucy,Lucy,2014,6.4,403194,83,"Jul 25, 2014",Lucy,,,,
tt2873282,Red Sparrow,Red Sparrow,2018,6.6,136738,52,"Mar 2, 2018",Red Sparrow,,,,
tt2879218,The Collector,The Collector,2012,7.1,7,1,"Jul 31, 2009",The Collector,,,,
tt2883434,Black or White,Black or White,2014,6.6,10659,80,"Jan 30, 2015",Black or White,,,,
tt2884206,I Origins,I Origins,2014,7.4,104718,70,"Jul 18, 2014",I Origins,,,,
tt2888046,Yip Man 3,Ip Man 3,2015,7.1,38637,20,"Jan 22, 2016",Yip Man 3,,,,
tt2893490,Manglehorn,Manglehorn,2014,5.6,6564,41,"Jun 19, 2015",Manglehorn,,,,
tt2909932,Subconscious,Subconscious,2015,2.2,323,78,"Mar 10, 2015",Subconscious,,,,
tt2910274,Obvious Child,Obvious Child,2014,6.8,21536,41,"Jun 6, 2014",Obvious Child,,,,
tt2910814,The Signal,The Signal,2014,6.1,58407,26,"Jun 13, 2014",The Signal,,,,
tt2910814,The Signal,The Signal,2014,6.1,58407,19,"Feb 22, 2008",The Signal,,,,
tt2910904,The Dressmaker,The Dressmaker,2015,7.1,46833,57,"Sep 23, 2016",The Dressmaker,,,,
tt2911666,John Wick,John Wick,2014,7.4,449942,6,"Oct 24, 2014",John Wick,,,,
tt2912776,The Looking Glass,The Looking Glass,2015,5.8,156,58,"Oct 23, 2015",The Looking Glass,,,,
tt2914838,R100,R100,2013,6.1,2133,32,"Jan 23, 2015",R100,,,,
tt2918436,The Lazarus Effect,The Lazarus Effect,2015,5.2,37675,76,"Feb 27, 2015",The Lazarus Effect,,,,
tt2923316,American Heist,American Heist,2014,5.1,15547,35,"Jul 21, 2015",American Heist,,,,
tt2923554,Jumper,Jumper,2013,8.0,5,31,"Feb 14, 2008",Jumper,,,,
tt2924392,Higher Power,Higher Power,2018,5.3,2152,67,"May 11, 2018",Higher Power,,,,
tt2925960,Father Figures,Father Figures,2013,6.8,102,56,"Dec 22, 2017",Father Figures,,,,
tt2927802,Superstar,Superstar,2013,4.0,6,89,"Oct 8, 1999",Superstar,,,,
tt2936180,Loin des hommes,Far from Men,2014,7.2,5851,52,"Apr 14, 2015",Loin des hommes,,,,
tt2937898,A Most Violent Year,A Most Violent Year,2014,7.0,60165,68,"Dec 31, 2014",A Most Violent Year,,,,
tt2938464,The Hatching,The Hatching,2017,4.0,662,99,"Mar 15, 2016",The Hatching,,,,
tt2938956,The Transporter Refueled,The Transporter Refueled,2015,5.2,36201,34,"Sep 4, 2015",The Transporter Refueled,,,,
tt2939912,Traffic,Traffic,2016,6.7,2290,16,"Dec 27, 2000",Traffic,,,,
tt2943946,The Circle,The Circle,2017,5.1,17,4,"Apr 28, 2017",The Circle,,,,
tt2945796,The Rise of the Krays,The Rise of the Krays,2015,5.0,1723,50,"Feb 2, 2016",The Rise of the Krays,,,,
tt2945892,Limbo,Children of the Night,2014,5.2,211,55,"Jun 4, 1999",Limbo,,,,
tt2948356,Zootopia,Zootopia,2016,8.0,383446,57,"Mar 4, 2016",Zootopia,,,,
tt2948840,Life,Life,2015,6.1,6604,51,"Apr 16, 1999",Life,,,,
tt2948840,Life,Life,2015,6.1,6604,66,"Mar 24, 2017",Life,,,,
tt2949588,Focus,Focus,2014,6.8,54,99,"Feb 27, 2015",Focus,,,,
tt2950418,Greater,Greater,2016,7.2,3438,4,"Aug 26, 2016",Greater,,,,
tt2950444,Going Under,Going Under,2013,8.2,5,85,"Dec 31, 1990",Going Under,,,,
tt2952602,Yi ge ren de wu lin,Kung Fu Jungle,2014,6.5,8765,20,"Apr 24, 2015",Yi ge ren de wu lin,,,,
tt2952692,State of Play,State of Play,2013,6.5,156,15,"Apr 17, 2009",State of Play,,,,
tt2955096,Happy Christmas,Happy Christmas,2014,5.5,7217,4,"Jul 25, 2014",Happy Christmas,,,,
tt2963344,Grace,Grace,2014,6.0,176,80,"Aug 14, 2009",Grace,,,,
tt2967008,The Face of an Angel,The Face of an Angel,2014,4.6,4211,56,"Apr 24, 2015",The Face of an Angel,,,,
tt2967224,Hot Pursuit,Hot Pursuit,2015,5.1,44723,79,"May 8, 2015",Hot Pursuit,,,,
tt2968804,Drive Hard,Drive Hard,2014,4.4,3907,54,"Oct 3, 2014",Drive Hard,,,,
tt2974918,Alvin and the Chipmunks: The Road Chip,Alvin and the Chipmunks: The Road Chip,2015,5.1,14507,56,"Dec 18, 2015",Alvin and the Chipmunks: The Road Chip,,,,
tt2975578,The Purge: Anarchy,The Purge: Anarchy,2014,6.5,126203,71,"Jul 18, 2014",The Purge: Anarchy,,,,
tt2975590,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,2016,6.5,576909,18,"Mar 25, 2016",Batman v Superman: Dawn of Justice,,,,
tt2978462,Dolphin Tale 2,Dolphin Tale 2,2014,6.4,7579,12,"Sep 12, 2014",Dolphin Tale 2,,,,
tt2980210,A Hologram for the King,A Hologram for the King,2016,6.1,36062,47,"Apr 22, 2016",A Hologram for the King,,,,
tt2980516,The Theory of Everything,The Theory of Everything,2014,7.7,361534,35,"Nov 7, 2014",The Theory of Everything,,,,
tt2980648,The Hundred-Foot Journey,The Hundred-Foot Journey,2014,7.3,69562,13,"Aug 8, 2014",The Hundred-Foot Journey,,,,
tt2980708,Let's Kill Ward's Wife,Let's Kill Ward's Wife,2014,5.4,5164,93,"Jan 9, 2015",Let's Kill Ward's Wife,,,,
tt2980794,Highway,Highway,2014,7.7,23434,89,"Dec 31, 2012",Highway,,,,
tt2994190,Camp X-Ray,Camp X-Ray,2014,6.9,36700,92,"Oct 17, 2014",Camp X-Ray,,,,
tt2998154,Possession,Possession,2013,6.8,6,90,"Aug 16, 2002",Possession,,,,
tt3000390,Psycho,Psycho,2013,5.2,35,88,"Dec 4, 1998",Psycho,,,,
tt3006856,Exodus,Exodus,2013,7.0,6,86,"Dec 15, 1960",Exodus,,,,
tt3007512,The Water Diviner,The Water Diviner,2014,7.1,66595,4,"Apr 24, 2015",The Water Diviner,,,,
tt3008180,Coming Home,Coming Home,2014,6.9,15,72,"Jan 1, 1978",Coming Home,,,,
tt3013160,Arrowhead,Alien Arrival,2016,4.5,1843,46,"Jun 16, 2017",Arrowhead,,,,
tt3014284,The Lego Ninjago Movie,The Lego Ninjago Movie,2017,6.0,18926,20,"Sep 22, 2017",The Lego Ninjago Movie,,,,
tt3014866,Criminal,Criminal,2016,6.3,51666,21,"Apr 15, 2016",Criminal,,,,
tt3018070,Stonewall,Stonewall,2015,5.1,3011,49,"Jul 26, 1996",Stonewall,,,,
tt3021984,Diane,Diane,2017,4.6,127,98,"Jan 12, 1956",Diane,,,,
tt3025936,The Journey,The Journey,2014,7.9,42,59,"Jul 11, 2003",The Journey,,,,
tt3032282,Eden,Eden,2014,4.7,2576,66,"Jan 19, 2016",Eden,,,,
tt3040964,The Jungle Book,The Jungle Book,2016,7.4,240821,97,"Apr 15, 2016",The Jungle Book,,,,
tt3040964,The Jungle Book,The Jungle Book,2016,7.4,240821,96,"Dec 25, 1994",The Jungle Book,,,,
tt3042592,Brothers,Brothers,2014,5.1,8,41,"Dec 4, 2009",Brothers,,,,
tt3042592,Brothers,Brothers,2014,5.1,8,8,"Aug 14, 2015",Brothers,,,,
tt3043194,The Vatican Exorcisms,The Vatican Exorcisms,2013,2.5,413,8,"Dec 31, 2013",The Vatican Exorcisms,,,,
tt3045616,Mortdecai,Mortdecai,2015,5.5,61366,48,"Jan 23, 2015",Mortdecai,,,,
tt3060772,Dragonfly,Dragonfly,2013,9.0,5,28,"Feb 22, 2002",Dragonfly,,,,
tt3062096,Inferno,Inferno,2016,6.2,138978,64,"Oct 28, 2016",Inferno,,,,
tt3068192,Grace,Grace: The Possession,2014,4.8,2156,80,"Aug 14, 2009",Grace,,,,
